timestamp,IRR,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,P_AC_Group1,P_AC_Group2,P_AC_Group3,P_AC_Group4,P_AC_Group5,P_AC_Group6,I_AC_Group1,I_AC_Group2,I_AC_Group3,I_AC_Group4,I_AC_Group5,I_AC_Group6,I_DC_Group1,I_DC_Group2,I_DC_Group3,I_DC_Group4,I_DC_Group5,I_DC_Group6,V_AC_Group1,V_AC_Group2,V_AC_Group3,V_AC_Group4,V_AC_Group5,V_AC_Group6,V_DC_Group1,V_DC_Group2,V_DC_Group3,V_DC_Group4,V_DC_Group5,V_DC_Group6
2019-11-20 01:08:00,0,4.65,0.15,0.0,0.0,38.38,0.11,0.0,0.0,0.45,23.19,45,0.0,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:09:00,0,4.11,0.14,0.0,0.0,33.92,0.09,0.0,0.0,0.48,23.06,45,2.66,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:10:00,0,3.79,0.13,0.0,0.0,31.25,0.09,0.0,0.0,0.46,23.31,90,2.66,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:11:00,0,4.69,0.16,0.0,0.0,38.73,0.11,0.0,0.0,0.47,23.38,90,0.0,0.0,0,0.0,0.0,218.1,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.9,43.9,43.9,43.9,43.9,43.9
2019-11-20 01:12:00,0,3.87,0.13,0.0,0.0,31.97,0.09,0.0,0.0,0.45,23.19,45,0.0,0.0,0,0.0,0.0,218.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.0,44.0,44.0,44.0,44.0,44.0
2019-11-20 01:13:00,0,4.39,0.15,0.0,0.0,36.22,0.1,0.0,0.0,0.45,23.12,45,0.0,0.0,0,0.0,0.0,218.1,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.1,44.1,44.1,44.1,44.1,44.1
2019-11-20 01:14:00,0,4.46,0.15,0.0,0.0,36.78,0.1,0.0,0.0,0.47,23.31,90,0.0,0.0,0,0.0,0.0,218.1,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.2,44.2,44.2,44.2,44.2,44.2
2019-11-20 01:15:00,0,4.28,0.14,0.0,0.0,35.34,0.1,0.0,0.0,0.45,23.31,90,0.0,0.0,0,0.0,0.0,218.1,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.3,44.3,44.3,44.3,44.3,44.3
2019-11-20 01:16:00,0,3.95,0.13,0.0,0.0,32.56,0.09,0.0,0.0,0.44,23.12,45,0.0,0.0,0,0.0,0.0,218.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.4,44.4,44.4,44.4,44.4,44.4
2019-11-20 01:17:00,0,4.03,0.13,0.0,0.0,33.27,0.09,0.0,0.0,0.44,23.12,45,0.0,0.0,0,0.0,0.0,218.1,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.5,44.5,44.5,44.5,44.5,44.5
2019-11-20 01:18:00,0,4.24,0.14,0.0,0.0,34.99,0.1,0.0,0.0,0.45,23.12,90,0.0,0.0,0,0.0,0.0,218.1,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.5,44.5,44.5,44.5,44.5,44.5
2019-11-20 01:19:00,0,3.95,0.13,0.0,0.0,32.62,0.09,0.0,0.0,0.46,23.25,45,0.0,0.0,0,0.0,0.0,218.1,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.2,44.2,44.2,44.2,44.2,44.2
2019-11-20 01:20:00,0,4.3,0.14,0.0,0.0,35.49,0.1,0.0,0.0,0.45,23.31,45,0.0,0.0,0,0.0,0.0,218.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,44.0,44.0,44.0,44.0,44.0,44.0
2019-11-20 01:21:00,0,4.25,0.14,0.0,0.0,35.03,0.1,0.0,0.0,0.46,23.25,90,0.0,0.0,0,0.0,0.0,218.1,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.9,43.9,43.9,43.9,43.9,43.9
2019-11-20 01:22:00,0,4.29,0.14,0.0,0.0,35.37,0.1,0.0,0.0,0.45,23.0,45,0.0,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:23:00,0,3.58,0.12,0.0,0.0,29.57,0.08,0.0,0.0,0.45,23.06,45,0.0,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 01:24:00,0,3.75,0.12,0.0,0.0,30.97,0.09,0.0,0.0,0.44,23.06,90,0.0,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 01:25:00,0,3.69,0.12,0.0,0.0,30.46,0.08,0.0,0.0,0.45,23.31,135,0.0,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 01:26:00,0,3.42,0.11,0.0,0.0,28.22,0.08,0.0,0.0,0.45,23.31,135,0.0,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:27:00,0,3.58,0.12,0.0,0.0,29.57,0.08,0.0,0.0,0.44,23.25,135,0.0,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 01:28:00,0,3.64,0.12,0.0,0.0,30.06,0.08,0.0,0.0,0.45,23.25,135,1.33,0.0,0,0.0,0.0,218.1,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.6,43.6,43.6,43.6,43.6,43.6
2019-11-20 01:29:00,0,3.4,0.11,0.0,0.0,28.07,0.08,0.0,0.0,0.44,23.19,135,2.66,0.0,0,0.0,0.0,218.1,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.6,43.6,43.6,43.6,43.6,43.6
2019-11-20 01:30:00,0,3.22,0.11,0.0,0.0,26.53,0.07,0.0,0.0,0.45,23.38,45,2.66,0.0,0,0.0,0.0,218.1,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.4,43.4,43.4,43.4,43.4,43.4
2019-11-20 01:31:00,0,3.88,0.13,0.0,0.0,31.99,0.09,0.0,0.0,0.45,23.38,90,5.32,0.0,0,0.0,0.0,218.1,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.4,43.4,43.4,43.4,43.4,43.4
2019-11-20 01:32:00,0,3.87,0.13,0.0,0.0,31.9,0.09,0.0,0.0,0.44,23.19,90,3.99,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:33:00,0,3.32,0.11,0.0,0.0,27.39,0.08,0.0,0.0,0.43,23.12,45,5.32,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:34:00,0,3.38,0.11,0.0,0.0,27.91,0.08,0.0,0.0,0.45,23.38,45,2.66,0.0,0,0.0,0.0,218.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.2,42.2,42.2,42.2,42.2,42.2
2019-11-20 01:35:00,0,3.11,0.1,0.0,0.0,25.63,0.07,0.0,0.0,0.45,23.56,45,1.33,0.0,0,0.0,0.0,218.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.2,42.2,42.2,42.2,42.2,42.2
2019-11-20 01:36:00,0,3.49,0.12,0.0,0.0,28.8,0.08,0.0,0.0,0.46,23.75,45,5.32,0.0,0,0.0,0.0,218.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.9,41.9,41.9,41.9,41.9,41.9
2019-11-20 01:37:00,0,3.48,0.12,0.0,0.0,28.73,0.08,0.0,0.0,0.46,24.0,45,2.66,0.0,0,0.0,0.0,218.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.9,41.9,41.9,41.9,41.9,41.9
2019-11-20 01:38:00,0,3.36,0.11,0.0,0.0,27.76,0.08,0.0,0.0,0.47,24.0,45,5.32,0.0,0,0.0,0.0,218.1,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.4,41.4,41.4,41.4,41.4,41.4
2019-11-20 01:39:00,0,3.34,0.11,0.0,0.0,27.58,0.08,0.0,0.0,0.49,23.94,45,2.66,0.0,0,0.0,0.0,218.1,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.4,41.4,41.4,41.4,41.4,41.4
2019-11-20 01:40:00,0,3.47,0.12,0.0,0.0,28.6,0.08,0.0,0.0,0.46,24.19,0,3.99,0.0,0,0.0,0.0,218.1,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.4,41.4,41.4,41.4,41.4,41.4
2019-11-20 01:41:00,0,3.68,0.12,0.0,0.0,30.34,0.08,0.0,0.0,0.49,24.06,0,2.66,0.0,0,0.0,0.0,218.1,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.4,41.4,41.4,41.4,41.4,41.4
2019-11-20 01:42:00,0,3.52,0.12,0.0,0.0,29.0,0.08,0.0,0.0,0.48,23.81,0,2.66,0.0,0,0.0,0.0,218.1,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.6,41.6,41.6,41.6,41.6,41.6
2019-11-20 01:43:00,0,3.48,0.12,0.0,0.0,28.67,0.08,0.0,0.0,0.48,23.94,0,1.33,0.0,0,0.0,0.0,218.1,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.6,41.6,41.6,41.6,41.6,41.6
2019-11-20 01:44:00,0,3.21,0.11,0.0,0.0,26.46,0.07,0.0,0.0,0.46,23.69,0,0.0,0.0,0,0.0,0.0,218.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.9,41.9,41.9,41.9,41.9,41.9
2019-11-20 01:45:00,0,3.29,0.11,0.0,0.0,27.18,0.07,0.0,0.0,0.48,23.56,0,0.0,0.0,0,0.0,0.0,218.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,41.9,41.9,41.9,41.9,41.9,41.9
2019-11-20 01:46:00,0,3.66,0.12,0.0,0.0,30.23,0.08,0.0,0.0,0.49,23.44,0,0.0,0.0,0,0.0,0.0,218.1,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.1,42.1,42.1,42.1,42.1,42.1
2019-11-20 01:47:00,0,2.92,0.1,0.0,0.0,24.1,0.07,0.0,0.0,0.47,23.44,0,7.98,0.0,0,0.0,0.0,218.1,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.1,42.1,42.1,42.1,42.1,42.1
2019-11-20 01:48:00,0,3.6,0.12,0.0,0.0,29.71,0.08,0.0,0.0,0.45,23.62,0,2.66,0.0,0,0.0,0.0,218.1,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.3,42.3,42.3,42.3,42.3,42.3
2019-11-20 01:49:00,0,3.69,0.12,0.0,0.0,30.46,0.08,0.0,0.0,0.44,23.5,0,1.33,0.0,0,0.0,0.0,218.1,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.3,42.3,42.3,42.3,42.3,42.3
2019-11-20 01:50:00,0,4.05,0.13,0.0,0.0,33.38,0.09,0.0,0.0,0.45,23.69,0,0.0,0.0,0,0.0,0.0,218.1,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.3,42.3,42.3,42.3,42.3,42.3
2019-11-20 01:51:00,0,3.61,0.12,0.0,0.0,29.79,0.08,0.0,0.0,0.44,23.75,0,2.66,0.0,0,0.0,0.0,218.1,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.3,42.3,42.3,42.3,42.3,42.3
2019-11-20 01:52:00,0,3.64,0.12,0.0,0.0,30.07,0.08,0.0,0.0,0.44,23.75,0,1.33,0.0,0,0.0,0.0,218.1,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.5,42.5,42.5,42.5,42.5,42.5
2019-11-20 01:53:00,0,3.11,0.1,0.0,0.0,25.62,0.07,0.0,0.0,0.44,23.69,0,0.0,0.0,0,0.0,0.0,218.1,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.7,42.7,42.7,42.7,42.7,42.7
2019-11-20 01:54:00,0,2.96,0.1,0.0,0.0,24.41,0.07,0.0,0.0,0.45,23.69,0,0.0,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:55:00,0,3.49,0.12,0.0,0.0,28.81,0.08,0.0,0.0,0.44,23.81,45,3.99,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:56:00,0,3.7,0.12,0.0,0.0,30.49,0.08,0.0,0.0,0.45,24.12,45,1.33,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:57:00,0,3.29,0.11,0.0,0.0,27.18,0.07,0.0,0.0,0.45,23.94,90,0.0,0.0,0,0.0,0.0,218.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.9,42.9,42.9,42.9,42.9,42.9
2019-11-20 01:58:00,0,3.9,0.13,0.0,0.0,32.15,0.09,0.0,0.0,0.46,23.81,45,2.66,0.0,0,0.0,0.0,218.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.0,43.0,43.0,43.0,43.0,43.0
2019-11-20 01:59:00,0,3.59,0.12,0.0,0.0,29.66,0.08,0.0,0.0,0.47,23.69,90,0.0,0.0,0,0.0,0.0,218.1,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.1,43.1,43.1,43.1,43.1,43.1
2019-11-20 02:00:00,0,3.38,0.11,0.0,0.0,27.9,0.08,0.0,0.0,0.47,23.62,45,0.0,0.0,0,0.0,0.0,218.1,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.3,43.3,43.3,43.3,43.3,43.3
2019-11-20 02:01:00,0,3.49,0.12,0.0,0.0,28.79,0.08,0.0,0.0,0.47,23.62,90,0.0,0.0,0,0.0,0.0,218.1,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.5,43.5,43.5,43.5,43.5,43.5
2019-11-20 02:02:00,0,3.66,0.12,0.0,0.0,30.22,0.08,0.0,0.0,0.46,23.56,45,0.0,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 02:03:00,0,3.33,0.11,0.0,0.0,27.44,0.08,0.0,0.0,0.45,23.12,90,0.0,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 02:04:00,0,3.56,0.12,0.0,0.0,29.39,0.08,0.0,0.0,0.44,23.0,90,0.0,0.0,0,0.0,0.0,218.1,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.9,43.9,43.9,43.9,43.9,43.9
2019-11-20 02:05:00,0,3.35,0.11,0.0,0.0,27.68,0.08,0.0,0.0,0.44,23.0,45,1.33,0.0,0,0.0,0.0,218.1,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.9,43.9,43.9,43.9,43.9,43.9
2019-11-20 02:06:00,0,3.45,0.11,0.0,0.0,28.48,0.08,0.0,0.0,0.44,23.12,45,2.66,0.0,0,0.0,0.0,218.1,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.8,43.8,43.8,43.8,43.8,43.8
2019-11-20 02:07:00,0,4.2,0.14,0.0,0.0,34.67,0.1,0.0,0.0,0.45,23.06,90,3.99,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 02:08:00,0,4.07,0.14,0.0,0.0,33.61,0.09,0.0,0.0,0.45,23.31,270,2.66,0.0,0,0.0,0.0,218.1,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.7,43.7,43.7,43.7,43.7,43.7
2019-11-20 02:09:00,0,4.14,0.14,0.0,0.0,34.18,0.09,0.0,0.0,0.45,23.5,45,3.99,0.0,0,0.0,0.0,218.1,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.3,43.3,43.3,43.3,43.3,43.3
2019-11-20 02:10:00,0,4.18,0.14,0.0,0.0,34.45,0.09,0.0,0.0,0.46,23.38,270,2.66,0.0,0,0.0,0.0,218.1,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,43.3,43.3,43.3,43.3,43.3,43.3
2019-11-20 02:11:00,0,4.12,0.14,0.0,0.0,33.99,0.09,0.0,0.0,0.47,23.44,90,3.99,0.0,0,0.0,0.0,218.1,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.7,42.7,42.7,42.7,42.7,42.7
2019-11-20 02:12:00,0,4.2,0.14,0.0,0.0,34.68,0.1,0.0,0.0,0.45,23.5,45,1.33,0.0,0,0.0,0.0,218.1,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.7,42.7,42.7,42.7,42.7,42.7
2019-11-20 02:13:00,0,3.84,0.13,0.0,0.0,31.68,0.09,0.0,0.0,0.48,23.5,0,6.65,0.0,0,0.0,0.0,218.1,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.4,42.4,42.4,42.4,42.4,42.4
2019-11-20 02:14:00,0,3.34,0.11,0.0,0.0,27.55,0.08,0.0,0.0,0.48,23.56,0,2.66,0.0,0,0.0,0.0,218.1,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,218.1,218.1,218.1,218.1,42.4,42.4,42.4,42.4,42.4,42.4
